5.500000000000000000e+00,3.030000000000000000e+02,3.331755771476687187e+02
5.600000000000000533e+00,3.030000000000000000e+02,3.331889795064270174e+02
5.700000000000000178e+00,3.030000000000000000e+02,3.331993686474559127e+02
5.800000000000000711e+00,3.030000000000000000e+02,3.332069185430082712e+02
5.900000000000000355e+00,3.030000000000000000e+02,3.332118002195717281e+02
6.000000000000000000e+00,3.030000000000000000e+02,3.332141816599489630e+02
6.100000000000000533e+00,3.030000000000000000e+02,3.332142276821089126e+02
6.200000000000000178e+00,3.030000000000000000e+02,3.332120997986186239e+02
6.300000000000000711e+00,3.030000000000000000e+02,3.332079560605092183e+02
6.400000000000000355e+00,3.030000000000000000e+02,3.332019508893644115e+02
6.500000000000000000e+00,3.030000000000000000e+02,3.331942349013980902e+02
6.600000000000000533e+00,3.030000000000000000e+02,3.331849547271983738e+02
6.700000000000000178e+00,3.030000000000000000e+02,3.331742528306792224e+02
6.800000000000000711e+00,3.030000000000000000e+02,3.331622673306328011e+02
6.900000000000000355e+00,3.030000000000000000e+02,3.331491318280807832e+02
7.000000000000000000e+00,3.030000000000000000e+02,3.331349752423715813e+02
7.100000000000000533e+00,3.030000000000000000e+02,3.331199216587379510e+02
7.200000000000000178e+00,3.030000000000000000e+02,3.331040901897189883e+02
7.300000000000000711e+00,3.030000000000000000e+02,3.330875948525536501e+02
7.400000000000000355e+00,3.030000000000000000e+02,3.330705444643238025e+02
7.500000000000000000e+00,3.030000000000000000e+02,3.330530425562955088e+02
7.600000000000000533e+00,3.030000000000000000e+02,3.330351873085653551e+02
7.700000000000000178e+00,3.030000000000000000e+02,3.330170715057946609e+02
7.800000000000000711e+00,3.030000000000000000e+02,3.329987825144727367e+02
7.900000000000000355e+00,3.030000000000000000e+02,3.329804022818534008e+02
8.000000000000000000e+00,3.030000000000000000e+02,3.329620073564061045e+02
8.099999999999999645e+00,3.030000000000000000e+02,3.329436689293436302e+02
8.200000000000001066e+00,3.030000000000000000e+02,3.329254528965743702e+02
8.300000000000000711e+00,3.030000000000000000e+02,3.329074199401360374e+02
8.400000000000000355e+00,3.030000000000000000e+02,3.328896256280737589e+02
8.500000000000000000e+00,3.030000000000000000e+02,3.328721205314654412e+02
8.599999999999999645e+00,3.030000000000000000e+02,3.328549503572622257e+02
8.700000000000001066e+00,3.030000000000000000e+02,3.328381560954316001e+02
8.800000000000000711e+00,3.030000000000000000e+02,3.328217748232935378e+02
8.900000000000000355e+00,3.030000000000000000e+02,3.328058378931264656e+02
9.000000000000000000e+00,3.030000000000000000e+02,3.327903731229017126e+02
9.099999999999999645e+00,3.030000000000000000e+02,3.327754043111204965e+02
9.200000000000001066e+00,3.030000000000000000e+02,3.327609514310947816e+02
9.300000000000000711e+00,3.030000000000000000e+02,3.327470308299008934e+02
9.400000000000000355e+00,3.030000000000000000e+02,3.327336554305145455e+02
9.500000000000000000e+00,3.030000000000000000e+02,3.327208349356860140e+02
9.600000000000001421e+00,3.030000000000000000e+02,3.327085760322056558e+02
9.700000000000001066e+00,3.030000000000000000e+02,3.326968825942723811e+02
9.800000000000000711e+00,3.030000000000000000e+02,3.326857558847356700e+02
9.900000000000000355e+00,3.030000000000000000e+02,3.326751947530098050e+02
1.000000000000000000e+01,2.970000000000000000e+02,3.313907882835134160e+02
1.010000000000000142e+01,2.970000000000000000e+02,3.301003236976083031e+02
1.020000000000000107e+01,2.970000000000000000e+02,3.288458997771477925e+02
1.030000000000000071e+01,2.970000000000000000e+02,3.276602114200446749e+02
1.040000000000000036e+01,2.970000000000000000e+02,3.265656846735758450e+02
1.050000000000000000e+01,2.970000000000000000e+02,3.255751918242749525e+02
1.060000000000000142e+01,2.970000000000000000e+02,3.246936753699558835e+02
1.070000000000000107e+01,2.970000000000000000e+02,3.239200868972395142e+02
1.080000000000000071e+01,2.970000000000000000e+02,3.232492422510686083e+02
1.090000000000000036e+01,2.970000000000000000e+02,3.226733937737537303e+02
1.100000000000000000e+01,2.970000000000000000e+02,3.221834515709959987e+02
1.110000000000000142e+01,2.970000000000000000e+02,3.217698677825503069e+02
1.120000000000000107e+01,2.970000000000000000e+02,3.214232354429104248e+02
1.130000000000000071e+01,2.970000000000000000e+02,3.211346641425503208e+02
1.140000000000000036e+01,2.970000000000000000e+02,3.208959912560795829e+02
1.150000000000000000e+01,2.970000000000000000e+02,3.206998803074092734e+02
1.160000000000000142e+01,2.970000000000000000e+02,3.205398400075046652e+02
1.170000000000000107e+01,2.970000000000000000e+02,3.204101964180765094e+02
1.180000000000000071e+01,2.970000000000000000e+02,3.203060371924262881e+02
1.190000000000000036e+01,2.970000000000000000e+02,3.202231416973003775e+02
1.200000000000000000e+01,2.970000000000000000e+02,3.201579060857908416e+02
1.210000000000000142e+01,2.970000000000000000e+02,3.201072710551796376e+02
1.220000000000000107e+01,2.970000000000000000e+02,3.200686451140015834e+02
1.230000000000000071e+01,2.970000000000000000e+02,3.200398472278267832e+02
1.240000000000000036e+01,2.970000000000000000e+02,3.200190465111692788e+02
1.250000000000000000e+01,2.970000000000000000e+02,3.200047110950422962e+02
1.260000000000000142e+01,2.970000000000000000e+02,3.199955634332310410e+02
1.270000000000000107e+01,2.970000000000000000e+02,3.199905415652407328e+02
1.280000000000000071e+01,2.970000000000000000e+02,3.199887657227188242e+02
1.290000000000000036e+01,2.970000000000000000e+02,3.199895098111159086e+02
1.300000000000000000e+01,2.970000000000000000e+02,3.199921770174871654e+02
1.310000000000000142e+01,2.970000000000000000e+02,3.199962789910916854e+02
1.320000000000000107e+01,2.970000000000000000e+02,3.200014182224626893e+02
1.330000000000000071e+01,2.970000000000000000e+02,3.200072731128398118e+02
1.340000000000000036e+01,2.970000000000000000e+02,3.200135853447325758e+02
1.350000000000000000e+01,2.970000000000000000e+02,3.200201492150169429e+02
1.360000000000000142e+01,2.970000000000000000e+02,3.200268026381926916e+02
1.370000000000000107e+01,2.970000000000000000e+02,3.200334195686901921e+02
1.380000000000000071e+01,2.970000000000000000e+02,3.200399036273963702e+02
1.390000000000000036e+01,2.970000000000000000e+02,3.200461827491125746e+02
1.400000000000000000e+01,2.970000000000000000e+02,3.200522046948681805e+02
1.410000000000000142e+01,2.970000000000000000e+02,3.200579332963585557e+02
1.420000000000000107e+01,2.970000000000000000e+02,3.200633453197219751e+02
1.430000000000000071e+01,2.970000000000000000e+02,3.200684278526644562e+02
1.440000000000000036e+01,2.970000000000000000e+02,3.200731761329172969e+02
1.450000000000000000e+01,2.970000000000000000e+02,3.200775917509637907e+02
1.460000000000000142e+01,2.970000000000000000e+02,3.200816811679754892e+02
1.470000000000000107e+01,2.970000000000000000e+02,3.200854544983719165e+02
1.480000000000000071e+01,2.970000000000000000e+02,3.200889245147959059e+02
1.490000000000000036e+01,2.970000000000000000e+02,3.200921058397037768e+02
1.500000000000000000e+01,2.970000000000000000e+02,3.200950142931983464e+02
1.510000000000000142e+01,2.970000000000000000e+02,3.200976663713595372e+02
1.520000000000000107e+01,2.970000000000000000e+02,3.201000788332569300e+02
1.530000000000000071e+01,2.970000000000000000e+02,3.201022686956153507e+02
1.540000000000000036e+01,2.970000000000000000e+02,3.201042521289452338e+02
1.550000000000000000e+01,2.970000000000000000e+02,3.201060450301093852e+02
1.560000000000000142e+01,2.970000000000000000e+02,3.201076626642260976e+02
1.570000000000000107e+01,2.970000000000000000e+02,3.201091195695343572e+02
1.580000000000000071e+01,2.970000000000000000e+02,3.201104294952399414e+02
1.590000000000000036e+01,2.970000000000000000e+02,3.201116053658097371e+02
1.600000000000000000e+01,2.970000000000000000e+02,3.201126592662565145e+02
1.610000000000000142e+01,2.970000000000000000e+02,3.201136024438760614e+02
1.619999999999999929e+01,2.970000000000000000e+02,3.201144453226719975e+02
1.630000000000000071e+01,2.970000000000000000e+02,3.201151975273647849e+02
1.640000000000000213e+01,2.970000000000000000e+02,3.201158679144331813e+02
1.650000000000000000e+01,2.970000000000000000e+02,3.201164646081104479e+02
1.660000000000000142e+01,2.970000000000000000e+02,3.201169950396489412e+02
1.669999999999999929e+01,2.970000000000000000e+02,3.201174659884990774e+02
1.680000000000000071e+01,2.970000000000000000e+02,3.201178836243258274e+02
1.690000000000000213e+01,2.970000000000000000e+02,3.201182535487926657e+02
1.700000000000000000e+01,2.970000000000000000e+02,3.201185808308861169e+02
1.710000000000000142e+01,2.970000000000000000e+02,3.201188700512695391e+02
1.719999999999999929e+01,2.970000000000000000e+02,3.201191253441240860e+02
1.730000000000000071e+01,2.970000000000000000e+02,3.201193504340100162e+02
1.740000000000000213e+01,2.970000000000000000e+02,3.201195486707613327e+02
1.750000000000000000e+01,2.970000000000000000e+02,3.201197230622977941e+02
1.760000000000000142e+01,2.970000000000000000e+02,3.201198763053341736e+02
1.769999999999999929e+01,2.970000000000000000e+02,3.201200108139722147e+02
1.780000000000000071e+01,2.970000000000000000e+02,3.201201287462124583e+02
1.790000000000000213e+01,2.970000000000000000e+02,3.201202320284438088e+02
1.800000000000000000e+01,2.970000000000000000e+02,3.201203223779873497e+02
1.810000000000000142e+01,2.970000000000000000e+02,3.201204013237879735e+02
1.819999999999999929e+01,2.970000000000000000e+02,3.201204702253448318e+02
1.830000000000000071e+01,2.970000000000000000e+02,3.201205302899843446e+02
1.840000000000000213e+01,2.970000000000000000e+02,3.201205825885936633e+02
1.850000000000000000e+01,2.970000000000000000e+02,3.201206280699034323e+02
1.860000000000000142e+01,2.970000000000000000e+02,3.201206675734354121e+02
1.869999999999999929e+01,2.970000000000000000e+02,3.201207018412151228e+02
1.880000000000000071e+01,2.970000000000000000e+02,3.201207315283439812e+02
1.890000000000000213e+01,2.970000000000000000e+02,3.201207572125243814e+02
1.900000000000000000e+01,3.000000000000000000e+02,3.207037713707695730e+02
1.910000000000000142e+01,3.000000000000000000e+02,3.212077114952350598e+02
1.920000000000000284e+01,3.000000000000000000e+02,3.216453297796058450e+02
1.930000000000000071e+01,3.000000000000000000e+02,3.220267429829491448e+02
1.940000000000000213e+01,3.000000000000000000e+02,3.223600855823270876e+02
1.950000000000000000e+01,3.000000000000000000e+02,3.226519840609490188e+02
1.960000000000000142e+01,3.000000000000000000e+02,3.229079044953560356e+02
1.970000000000000284e+01,3.000000000000000000e+02,3.231324100152862684e+02
1.980000000000000071e+01,3.000000000000000000e+02,3.233293535335441788e+02
1.990000000000000213e+01,3.000000000000000000e+02,3.235020217294032818e+02
2.000000000000000000e+01,3.000000000000000000e+02,3.236532456236978419e+02
2.010000000000000142e+01,3.000000000000000000e+02,3.237854845773008492e+02
2.020000000000000284e+01,3.000000000000000000e+02,3.239008912194692016e+02
2.030000000000000071e+01,3.000000000000000000e+02,3.240013632601554150e+02
2.040000000000000213e+01,3.000000000000000000e+02,3.240885804608980152e+02
2.050000000000000000e+01,3.000000000000000000e+02,3.241640369751860362e+02
2.060000000000000142e+01,3.000000000000000000e+02,3.242290667170014444e+02
2.070000000000000284e+01,3.000000000000000000e+02,3.242848636149693107e+02
2.080000000000000071e+01,3.000000000000000000e+02,3.243324981906318953e+02
2.090000000000000213e+01,3.000000000000000000e+02,3.243729313090209416e+02
2.100000000000000000e+01,3.000000000000000000e+02,3.244070257442106708e+02
2.110000000000000142e+01,3.000000000000000000e+02,3.244355560469294346e+02
2.120000000000000284e+01,3.000000000000000000e+02,3.244592170807860043e+02
2.130000000000000071e+01,3.000000000000000000e+02,3.244786314813403578e+02
2.140000000000000213e+01,3.000000000000000000e+02,3.244943561714510452e+02
2.150000000000000000e+01,3.000000000000000000e+02,3.245068885717616922e+02
2.160000000000000142e+01,3.000000000000000000e+02,3.245166722530513539e+02
2.170000000000000284e+01,3.000000000000000000e+02,3.245241014740178684e+02
2.180000000000000071e+01,3.000000000000000000e+02,3.245295257027580078e+02
2.190000000000000213e+01,3.000000000000000000e+02,3.245332537778733695e+02
2.200000000000000000e+01,3.000000000000000000e+02,3.245355577456764991e+02
2.210000000000000142e+01,3.000000000000000000e+02,3.245366764024754502e+02
2.220000000000000284e+01,3.000000000000000000e+02,3.245368185650257260e+02
2.230000000000000071e+01,3.000000000000000000e+02,3.245361660879781880e+02
2.240000000000000213e+01,3.000000000000000000e+02,3.245348766442061788e+02
2.250000000000000000e+01,3.000000000000000000e+02,3.245330862819364484e+02
2.260000000000000142e+01,3.000000000000000000e+02,3.245309117713391629e+02
2.270000000000000284e+01,3.000000000000000000e+02,3.245284527524441387e+02
2.280000000000000071e+01,3.000000000000000000e+02,3.245257936957609672e+02
2.290000000000000213e+01,3.000000000000000000e+02,3.245230056866723771e+02
2.300000000000000000e+01,3.000000000000000000e+02,3.245201480444584945e+02
2.310000000000000142e+01,3.000000000000000000e+02,3.245172697866223075e+02
2.320000000000000284e+01,3.000000000000000000e+02,3.245144109489968969e+02
2.330000000000000071e+01,3.000000000000000000e+02,3.245116037718943858e+02
2.340000000000000213e+01,3.000000000000000000e+02,3.245088737622872941e+02
2.350000000000000000e+01,3.000000000000000000e+02,3.245062408972423214e+02
2.360000000000000142e+01,3.000000000000000000e+02,3.245037195936502030e+02
2.370000000000000284e+01,3.000000000000000000e+02,3.245013204197119308e+02
2.380000000000000071e+01,3.000000000000000000e+02,3.244990504091803132e+02
2.390000000000000213e+01,3.000000000000000000e+02,3.244969136404530445e+02
2.400000000000000000e+01,3.000000000000000000e+02,3.244949117437839732e+02
2.410000000000000142e+01,3.000000000000000000e+02,3.244930443436772975e+02
2.420000000000000284e+01,3.000000000000000000e+02,3.244913094430370961e+02
2.430000000000000071e+01,3.000000000000000000e+02,3.244897037551657490e+02
2.440000000000000213e+01,3.000000000000000000e+02,3.244882229892275518e+02
2.450000000000000000e+01,3.000000000000000000e+02,3.244868620943348105e+02
2.460000000000000142e+01,3.000000000000000000e+02,3.244856154669730017e+02
2.470000000000000284e+01,3.000000000000000000e+02,3.244844771260590619e+02
2.480000000000000071e+01,3.000000000000000000e+02,3.244834408595271498e+02
2.490000000000000213e+01,3.000000000000000000e+02,3.244825003459579875e+02
2.500000000000000000e+01,3.000000000000000000e+02,3.244816492544146627e+02
